ID,Sex,Team,Age,Height,Weight,Medal
14959,M,Netherlands,27.0,188.0,79.0,Gold
14959,M,Netherlands,35.0,188.0,79.0,Bronze
14969,F,Germany,24.0,175.0,60.0,Bronze
14972,F,France,23.0,167.0,53.0,Gold
14990,F,East Germany,16.0,168.0,63.0,Bronze
14990,F,Germany,24.0,168.0,63.0,Bronze
14991,F,West Germany,28.0,165.0,68.0,Silver
14996,M,Soviet Union,28.0,,,Bronze
15001,M,United States,26.0,185.0,81.0,Bronze
15001,M,United States,26.0,185.0,81.0,Gold
15005,M,Canada,22.0,191.0,100.0,Gold
15006,M,Australia,21.0,192.0,96.0,Bronze
15009,M,United States,20.0,206.0,100.0,Silver
15011,M,India,22.0,,,Gold
15014,M,United States,29.0,,,Bronze
15015,F,United States,24.0,165.0,59.0,Silver
15017,M,United States,20.0,180.0,,Gold
15034,F,France,23.0,174.0,52.0,Gold
15034,F,France,25.0,174.0,52.0,Silver
15034,F,France,25.0,174.0,52.0,Bronze
15041,M,Australia,22.0,195.0,98.0,Silver
15042,M,United States,24.0,193.0,89.0,Bronze
15049,M,Canada,23.0,,,Bronze
15049,M,Canada,27.0,,,Silver
15051,F,United States,15.0,175.0,64.0,Gold
15061,F,United States,20.0,,,Bronze
15064,M,United States,23.0,190.0,84.0,Gold
15065,M,New Zealand,25.0,200.0,97.0,Bronze
15068,M,Soviet Union,28.0,189.0,88.0,Bronze
15070,M,Germany,22.0,,,Silver
15071,M,Belgium,28.0,172.0,71.0,Silver
15073,F,Netherlands,19.0,181.0,73.0,Silver
15075,M,East Germany,23.0,191.0,116.0,Bronze
15077,M,East Germany,20.0,192.0,90.0,Gold
15077,M,East Germany,24.0,192.0,90.0,Gold
15077,M,East Germany,28.0,192.0,90.0,Gold
15085,M,United States,39.0,,,Gold
15096,F,Australia,23.0,161.0,57.0,Gold
15096,F,Australia,27.0,161.0,57.0,Silver
15097,M,Great Britain,24.0,188.0,81.0,Silver
15100,F,Netherlands,21.0,174.0,67.0,Bronze
15100,F,Netherlands,21.0,174.0,67.0,Bronze
15118,M,United States,19.0,189.0,83.0,Gold
15130,F,Germany,27.0,171.0,63.0,Bronze
15131,M,Great Britain,22.0,190.0,79.0,Bronze
15134,M,Netherlands,22.0,182.0,75.0,Bronze
15134,M,Netherlands,29.0,182.0,75.0,Gold
15134,M,Netherlands,34.0,182.0,75.0,Gold
15135,M,West Germany,19.0,184.0,79.0,Silver
15135,M,West Germany,23.0,184.0,79.0,Silver
15136,M,West Germany,20.0,181.0,76.0,Silver
15137,M,Germany,25.0,,,Gold
15138,M,West Germany,38.0,178.0,79.0,Gold
15151,F,United States,24.0,170.0,62.0,Gold
15151,F,United States,24.0,170.0,62.0,Gold
15151,F,United States,24.0,170.0,62.0,Gold
15151,F,United States,28.0,170.0,62.0,Silver
15162,M,France,26.0,174.0,70.0,Gold
15163,F,Canada,31.0,170.0,68.0,Silver
15163,F,Canada,35.0,170.0,68.0,Gold
15166,M,Great Britain,22.0,,,Silver
15177,M,Australia,20.0,188.0,80.0,Bronze
15181,M,South Africa,25.0,187.0,94.0,Silver
15182,M,South Africa,25.0,186.0,70.0,Gold
15183,M,Great Britain,25.0,,,Silver
15187,M,Germany,23.0,189.0,88.0,Gold
15193,M,Sweden,26.0,,,Bronze
15193,M,Sweden,26.0,,,Bronze
15197,M,United States,21.0,190.0,100.0,Silver
15198,M,Czechoslovakia,27.0,184.0,80.0,Bronze
15211,M,Great Britain,29.0,191.0,87.0,Silver
15212,F,Great Britain,,,,Bronze
15216,F,Australia,16.0,163.0,52.0,Silver
15227,F,United States,36.0,168.0,59.0,Bronze
15240,M,Germany,21.0,183.0,90.0,Bronze
15243,M,Minerva Amsterdam,28.0,,60.0,Gold
15243,M,Minerva Amsterdam,28.0,,60.0,Silver
15243,M,Minerva Amsterdam,28.0,,60.0,Bronze
15249,M,Norway,27.0,,,Bronze
15249,M,Norway,27.0,,,Silver
15255,M,Sweden,22.0,,,Bronze
15261,M,Canada,32.0,,,Gold
15262,M,Canada,25.0,180.0,79.0,Bronze
15263,M,Canada,25.0,165.0,70.0,Bronze
15264,M,Canada,29.0,188.0,95.0,Gold
15264,M,Canada,37.0,188.0,95.0,Gold
15265,M,Great Britain,38.0,,,Silver
15266,M,Australia,22.0,187.0,84.0,Bronze
15266,M,Australia,22.0,187.0,84.0,Bronze
15271,M,France,30.0,169.0,62.0,Bronze
15272,M,Slaghoken,40.0,,,Silver
15274,M,France,17.0,180.0,77.0,Bronze
15275,M,Poland,29.0,183.0,85.0,Gold
15275,M,Poland,29.0,183.0,85.0,Bronze
15286,M,Hungary,24.0,185.0,,Gold
15286,M,Hungary,28.0,185.0,,Gold
15293,M,Netherlands,24.0,,,Silver
15293,M,Netherlands,24.0,,,Silver
15301,F,Australia,23.0,186.0,80.0,Bronze
15301,F,Australia,27.0,186.0,80.0,Silver
15303,F,United States,19.0,177.0,70.0,Silver
15309,M,United States,31.0,179.0,77.0,Gold
15319,M,Finland,38.0,,,Bronze
15322,M,Netherlands,31.0,,,Bronze
15334,M,Sweden,20.0,,,Bronze
15338,M,Belgium,26.0,,,Bronze
15339,M,France,28.0,195.0,101.0,Bronze
15340,F,Australia,27.0,170.0,62.0,Bronze
15340,F,Australia,32.0,170.0,62.0,Silver
15340,F,Australia,35.0,170.0,62.0,Silver
15344,M,Poland,29.0,187.0,92.0,Bronze
15346,M,Poland,21.0,,,Bronze
15350,M,East Germany,22.0,171.0,65.0,Silver
15361,M,Great Britain,29.0,190.0,83.0,Silver
15363,M,Canada,23.0,185.0,83.0,Bronze
15364,M,United States,21.0,180.0,,Bronze
15368,M,Great Britain,26.0,182.0,73.0,Bronze
15372,M,United States,27.0,198.0,111.0,Silver
15373,M,Great Britain,,,,Bronze
15386,M,United States,18.0,,,Gold
15387,M,Australia,17.0,198.0,96.0,Gold
15387,M,Australia,22.0,198.0,96.0,Silver
15387,M,Australia,22.0,198.0,96.0,Bronze
15394,M,Australia,24.0,186.0,79.0,Gold
15394,M,Australia,28.0,186.0,79.0,Bronze
15396,M,Great Britain,46.0,,,Silver
15397,F,Canada,23.0,,,Bronze
15399,M,Great Britain,20.0,175.0,64.0,Bronze
15399,M,Great Britain,28.0,175.0,64.0,Bronze
15404,M,Netherlands,25.0,,,Bronze
15405,F,France,19.0,,,Gold
15405,F,France,19.0,,,Bronze
15406,F,Germany,25.0,168.0,54.0,Silver
15406,F,Germany,29.0,168.0,54.0,Bronze
15406,F,Germany,29.0,168.0,54.0,Gold
15420,F,France,41.0,,,Silver
15422,M,Canada,24.0,172.0,79.0,Silver
15423,M,United States,20.0,175.0,70.0,Gold
15433,M,Australia,17.0,187.0,79.0,Bronze
15435,M,Great Britain,19.0,,,Bronze
15437,F,New Zealand,20.0,174.0,70.0,Silver
15441,F,France,23.0,170.0,58.0,Gold
15441,F,France,27.0,170.0,58.0,Bronze
15451,M,Netherlands,24.0,185.0,81.0,Silver
15452,F,Netherlands,21.0,174.0,73.0,Silver
15453,M,Netherlands,25.0,177.0,75.0,Silver
15459,M,Norway,38.0,175.0,,Silver
15460,M,Canada,24.0,198.0,79.0,Bronze
15463,F,United States,23.0,159.0,59.0,Silver
15463,F,United States,23.0,159.0,59.0,Gold
15463,F,United States,27.0,159.0,59.0,Gold
15468,F,Great Britain,23.0,,,Silver
15473,M,United States,22.0,180.0,74.0,Gold
15480,F,United States,23.0,172.0,67.0,Bronze
15482,M,United States,24.0,186.0,89.0,Silver
15484,M,United States,37.0,,,Bronze
15486,M,United States,25.0,168.0,57.0,Bronze
15488,M,Bahamas,21.0,178.0,75.0,Bronze
15488,M,Bahamas,29.0,178.0,75.0,Silver
15488,M,Bahamas,33.0,178.0,75.0,Gold
15488,M,Bahamas,37.0,178.0,75.0,Bronze
15491,F,United States,23.0,188.0,75.0,Gold
15503,M,United States,20.0,,,Gold
15511,M,United States,25.0,183.0,94.0,Silver
15513,F,United States,25.0,175.0,114.0,Bronze
15526,M,Great Britain,21.0,183.0,70.0,Silver
15526,M,Great Britain,21.0,183.0,70.0,Gold
15527,M,Australia,25.0,177.0,75.0,Gold
15527,M,Australia,25.0,177.0,75.0,Gold
15529,M,United States,22.0,172.0,66.0,Gold
15533,M,Australia,22.0,184.0,70.0,Bronze
15537,M,United States,19.0,170.0,61.0,Bronze
15538,M,Canada,26.0,198.0,106.0,Silver
15540,F,Australia,24.0,174.0,72.0,Bronze
15540,F,Australia,28.0,174.0,72.0,Bronze
15546,F,United States,23.0,180.0,67.0,Silver
15548,F,Great Britain,29.0,170.0,56.0,Bronze
15552,M,Great Britain,22.0,175.0,71.0,Bronze
15553,M,Australia,24.0,172.0,72.0,Bronze
15554,M,South Africa,29.0,182.0,92.0,Bronze
15555,M,United States,24.0,178.0,73.0,Gold
15557,F,Canada,29.0,167.0,61.0,Bronze
15559,M,United States,22.0,178.0,64.0,Silver
15563,M,United States,25.0,182.0,93.0,Bronze
15571,M,Great Britain,22.0,180.0,73.0,Silver
15580,M,United States,23.0,180.0,84.0,Gold
15596,M,United States,35.0,,,Silver
15596,M,United States,35.0,,,Bronze
15599,F,Australia,26.0,183.0,76.0,Bronze
15602,M,Australia,31.0,,,Bronze
15605,F,United States,31.0,155.0,57.0,Gold
15606,F,United States,28.0,193.0,100.0,Gold
15612,M,Australia,25.0,185.0,59.0,Gold
15623,M,Australia,23.0,179.0,71.0,Silver
15625,M,United States,21.0,,,Gold
15626,M,Union des Socits Franais de Sports Athletiques,,,,Silver
15627,M,Great Britain,24.0,184.0,70.0,Gold
15627,M,Great Britain,28.0,184.0,70.0,Gold
15628,M,Great Britain,22.0,181.0,70.0,Bronze
15628,M,Great Britain,26.0,181.0,70.0,Silver
15644,M,Yugoslavia,30.0,,,Silver
15649,M,Belgium,42.0,,,Bronze
15654,M,Australia,24.0,,,Silver
15656,M,Great Britain,57.0,,,Gold
15659,M,Great Britain,27.0,,,Gold
15666,M,United States,20.0,183.0,73.0,Silver
15666,M,United States,20.0,183.0,73.0,Gold
15667,F,United States,19.0,155.0,45.0,Bronze
15668,M,East Germany,16.0,177.0,65.0,Bronze
15669,M,Sweden,26.0,198.0,140.0,Bronze
15670,M,East Germany,23.0,166.0,57.0,Silver
15676,M,East Germany,20.0,172.0,65.0,Bronze
15676,M,East Germany,24.0,172.0,65.0,Silver
15676,M,East Germany,24.0,172.0,65.0,Gold
15676,M,East Germany,24.0,172.0,65.0,Bronze
15676,M,East Germany,24.0,172.0,65.0,Bronze
15677,M,East Germany,25.0,192.0,90.0,Gold
15677,M,Germany,29.0,192.0,90.0,Silver
15683,M,Switzerland,25.0,,,Gold
15689,M,Royal Club Nautique de Gand,27.0,,,Silver
15697,M,Switzerland,28.0,178.0,75.0,Silver
15704,M,Italy,27.0,176.0,61.0,Gold
15707,M,Spain,25.0,188.0,75.0,Silver
15721,M,France,44.0,,,Silver
15721,M,France,44.0,,,Gold
15721,M,France,44.0,,,Bronze
15721,M,France,44.0,,,Silver
15721,M,France,44.0,,,Silver
15722,F,Russia,26.0,150.0,48.0,Silver
15730,M,Soviet Union,18.0,185.0,79.0,Silver
15730,M,Soviet Union,22.0,185.0,79.0,Gold
15738,M,Czechoslovakia,27.0,169.0,60.0,Silver
15743,M,Norway,28.0,175.0,70.0,Bronze
15749,M,Bucintoro Venezia,25.0,,,Gold
15749,M,Bucintoro Venezia,25.0,,,Gold
15750,M,Czechoslovakia,27.0,192.0,86.0,Silver
15751,M,Italy,21.0,191.0,80.0,Silver
15755,F,United States,27.0,167.0,74.0,Gold
15763,M,United States,19.0,179.0,73.0,Gold
15763,M,United States,19.0,179.0,73.0,Gold
15765,F,Canada,27.0,175.0,70.0,Silver
15765,F,Canada,31.0,175.0,70.0,Silver
15765,F,Canada,35.0,175.0,70.0,Bronze
15770,M,Argentina,30.0,179.0,79.0,Gold
15771,F,France,21.0,166.0,52.0,Bronze
15771,F,France,21.0,166.0,52.0,Silver
15773,M,France,24.0,168.0,,Bronze
15774,M,France,25.0,168.0,,Gold
15774,M,France,29.0,168.0,,Gold
15775,F,Italy,31.0,170.0,58.0,Bronze
15776,F,France,26.0,165.0,,Gold
15776,F,France,30.0,165.0,,Gold
15780,M,Argentina,22.0,186.0,74.0,Silver
15781,M,France,,,,Silver
15784,M,Italy,20.0,,,Silver
15788,F,Italy,25.0,170.0,59.0,Silver
15791,M,Brazil,22.0,190.0,76.0,Silver
15791,M,Brazil,26.0,190.0,76.0,Silver
15791,M,Brazil,30.0,190.0,76.0,Gold
15803,M,Austria,23.0,,,Silver
15804,M,Germany,30.0,,,Bronze
15816,F,Germany,19.0,165.0,55.0,Bronze
15816,F,Germany,19.0,165.0,55.0,Bronze
15826,M,Italy,21.0,175.0,67.0,Bronze
15835,M,France,32.0,170.0,,Bronze
15836,M,Italy,26.0,,,Gold
15847,F,Russia,21.0,169.0,55.0,Gold
15847,F,Russia,21.0,169.0,55.0,Gold
15847,F,Russia,25.0,169.0,55.0,Gold
15848,M,Italy,21.0,,,Gold
15853,M,Norway,24.0,,,Bronze
15854,M,Norway,19.0,,,Bronze
15856,M,Norway,32.0,,,Gold
15856,M,Norway,32.0,,,Silver
15889,F,Great Britain,33.0,185.0,109.0,Bronze
15890,F,United States,23.0,160.0,61.0,Silver
15891,M,United States,29.0,198.0,100.0,Gold
15891,M,United States,33.0,198.0,100.0,Gold
15893,M,United States,26.0,,,Gold
15893,M,United States,26.0,,,Gold
15893,M,Boston Archers,26.0,,,Bronze
15896,F,United States,20.0,165.0,57.0,Silver
15897,M,Boston Archers,40.0,169.0,,Bronze
15907,M,Finland,26.0,194.0,88.0,Bronze
15908,M,Norna,26.0,,,Gold
15911,F,Norway,31.0,,,Silver
15912,M,Norway,38.0,,,Silver
15926,F,Soviet Union,24.0,178.0,74.0,Silver
15930,M,Soviet Union,26.0,181.0,79.0,Gold
15931,F,Soviet Union,25.0,171.0,63.0,Gold
15931,F,Soviet Union,25.0,171.0,63.0,Gold
15931,F,Unified Team,29.0,171.0,63.0,Silver
15931,F,Unified Team,29.0,171.0,63.0,Gold
15932,F,Ukraine,22.0,173.0,63.0,Bronze
15935,M,Czechoslovakia,24.0,,,Gold
15935,M,Czechoslovakia,36.0,,,Gold
15935,M,Czechoslovakia,40.0,,,Silver
15936,M,Poland,21.0,174.0,72.0,Silver
15947,F,Canada,29.0,176.0,75.0,Silver
15951,M,Poland,25.0,173.0,79.0,Bronze
15954,F,Denmark,22.0,178.0,71.0,Gold
15954,F,Denmark,26.0,178.0,71.0,Gold
15956,M,Serbia and Montenegro,30.0,,,Bronze
15961,F,Norway,24.0,161.0,57.0,Bronze
15967,M,Great Britain,23.0,185.0,81.0,Bronze
15974,M,Latvia,26.0,,,Bronze
15975,M,Soviet Union,24.0,183.0,80.0,Gold
15977,M,Czechoslovakia,26.0,175.0,89.0,Silver
15980,M,Czechoslovakia,19.0,,,Silver
15982,M,Czechoslovakia,32.0,178.0,72.0,Bronze
16004,M,United States,27.0,195.0,89.0,Gold
16005,M,United States,49.0,190.0,95.0,Gold
16008,M,South Africa,32.0,,,Silver
16009,M,Australia,21.0,180.0,77.0,Bronze
16009,M,Australia,21.0,180.0,77.0,Bronze
16013,F,Canada,20.0,170.0,65.0,Bronze
16016,F,Australia,25.0,168.0,58.0,Gold
16018,M,France,30.0,170.0,,Gold
16018,M,France,34.0,170.0,,Silver
16018,M,France,34.0,170.0,,Silver
16018,M,France,38.0,170.0,,Silver
16018,M,France,38.0,170.0,,Gold
16018,M,France,42.0,170.0,,Bronze
16019,M,France,30.0,,,Bronze
16019,M,France,30.0,,,Bronze
16035,M,Switzerland,,,,Silver
16046,M,East Germany,22.0,176.0,74.0,Bronze
16055,M,Netherlands,23.0,188.0,90.0,Silver
16059,M,Germany,23.0,176.0,74.0,Bronze
16061,F,Germany,27.0,,,Silver
16061,F,Germany,27.0,,,Bronze
16061,F,Germany,27.0,,,Bronze
16062,M,East Germany,21.0,163.0,56.0,Silver
16069,M,Denmark,25.0,,,Gold
16069,M,Denmark,27.0,,,Silver
16069,M,Denmark,31.0,,,Silver
16071,M,Switzerland,20.0,,,Silver
16076,M,United States,25.0,203.0,93.0,Gold
16076,M,United States,30.0,203.0,93.0,Gold
16085,M,Upton Park FC,24.0,,,Gold
16088,M,United States,23.0,191.0,84.0,Silver
16093,M,Great Britain,25.0,,,Silver
16101,M,Devon and Somerset Wanderers,24.0,,,Gold
16109,M,United States,21.0,190.0,92.0,Gold
16118,F,Romania,21.0,175.0,76.0,Bronze
16124,M,Hungary,23.0,,,Gold
16133,M,Hungary,24.0,190.0,85.0,Bronze
16133,M,Hungary,24.0,190.0,85.0,Bronze
16138,M,United States,25.0,191.0,93.0,Gold
16149,M,Great Britain,25.0,200.0,100.0,Gold
16152,M,Indonesia,24.0,178.0,71.0,Gold
16155,M,Germany,29.0,180.0,76.0,Bronze
16158,M,Soviet Union,24.0,173.0,78.0,Silver
16159,M,Soviet Union,38.0,172.0,74.0,Silver
16162,M,Estonia,24.0,177.0,81.0,Bronze
16169,M,Poland,27.0,168.0,68.0,Bronze
16173,F,United States,22.0,165.0,65.0,Gold
16173,F,United States,26.0,165.0,65.0,Gold
16188,F,Romania,25.0,170.0,60.0,Silver
16195,M,France,25.0,185.0,85.0,Silver
16199,F,United States,25.0,176.0,62.0,Bronze
16204,M,Soviet Union,26.0,182.0,82.0,Gold
16204,M,Soviet Union,30.0,182.0,82.0,Gold
16209,M,Czechoslovakia,25.0,196.0,120.0,Silver
16213,M,Great Britain,24.0,,,Gold
16213,M,Great Britain,32.0,,,Gold
16216,F,United States,24.0,157.0,51.0,Bronze
16233,M,Switzerland,31.0,,,Silver
16240,M,Switzerland,38.0,177.0,75.0,Bronze
16240,M,Switzerland,38.0,177.0,75.0,Silver
16248,M,Germany,21.0,,,Silver
16275,F,Hungary,33.0,174.0,73.0,Bronze
16277,M,Hungary,29.0,171.0,73.0,Gold
16277,M,Hungary,33.0,171.0,73.0,Silver
16290,M,Denmark,22.0,,,Silver
16291,M,Germany,23.0,179.0,84.0,Bronze
16294,M,Bulgaria,21.0,187.0,93.0,Bronze
16294,M,Bulgaria,25.0,187.0,93.0,Gold
16294,M,Bulgaria,25.0,187.0,93.0,Gold
16297,M,Soviet Union,27.0,,,Bronze
16297,M,Soviet Union,27.0,,,Bronze
16298,F,Soviet Union,23.0,156.0,51.0,Bronze
16299,M,Croatia,22.0,195.0,90.0,Silver
16300,M,Yugoslavia,18.0,198.0,85.0,Gold
16300,M,Yugoslavia,22.0,198.0,85.0,Gold
16300,M,Croatia,30.0,198.0,85.0,Silver
16302,F,Russia,29.0,174.0,75.0,Bronze
16305,F,Slovenia,26.0,168.0,55.0,Silver
16321,M,Soviet Union,22.0,,,Bronze
16325,M,Romania,33.0,174.0,73.0,Silver
16330,F,Montenegro,25.0,175.0,67.0,Silver
16332,F,Montenegro,27.0,186.0,71.0,Silver
16336,M,Soviet Union,26.0,,,Silver
16337,F,Soviet Union,26.0,171.0,66.0,Silver
16337,F,Soviet Union,30.0,171.0,66.0,Gold
16337,F,Soviet Union,34.0,171.0,66.0,Gold
16338,M,Netherlands,25.0,,,Bronze
16339,M,Netherlands,23.0,,,Bronze
16343,M,Italy,24.0,184.0,101.0,Bronze
16344,M,Italy,31.0,,,Gold
16351,M,Romania,24.0,200.0,89.0,Bronze
16353,F,Romania,16.0,140.0,,Bronze
16357,M,Czech Republic,27.0,186.0,92.0,Bronze
16359,M,Croatia,24.0,198.0,108.0,Gold
16360,M,United States,44.0,183.0,85.0,Silver
16375,F,Great Britain,20.0,,,Gold
16381,M,Italy,26.0,188.0,82.0,Silver
16382,F,United States,20.0,190.0,62.0,Gold
16382,F,United States,24.0,190.0,62.0,Bronze
16383,F,France,24.0,172.0,65.0,Silver
16385,F,East Germany,21.0,177.0,70.0,Silver
16389,M,Germany,25.0,185.0,82.0,Gold
16389,M,Germany,29.0,185.0,82.0,Bronze
16390,F,Switzerland,26.0,160.0,56.0,Bronze
16397,M,France,21.0,,,Bronze
16402,F,Turkey,19.0,166.0,48.0,Silver
16405,M,Soviet Union,20.0,180.0,76.0,Gold
16410,M,Netherlands,28.0,184.0,86.0,Gold
16417,F,Unified Team,22.0,190.0,86.0,Gold
16419,M,Pakistan,24.0,165.0,57.0,Silver
16419,M,Pakistan,28.0,165.0,57.0,Gold
16424,M,Australia,29.0,180.0,70.0,Silver
16424,M,Australia,37.0,180.0,70.0,Silver
16430,M,Kenya,28.0,172.0,60.0,Gold
16434,M,East Germany,20.0,189.0,76.0,Gold
16437,M,Great Britain,21.0,183.0,85.0,Silver
16445,M,Croatia,29.0,,,Bronze
16449,M,Argentina,20.0,160.0,49.0,Gold
16451,M,"Marinai della nave da guerra ""Varese""",,,,Bronze
16454,M,Italy,32.0,,,Gold
16457,M,Nepal,,,,Gold
16458,M,Norway,22.0,190.0,90.0,Gold
16462,M,Soviet Union,25.0,182.0,73.0,Gold
16474,M,Devon and Somerset Wanderers,26.0,,,Gold
16476,M,Bulgaria,19.0,174.0,80.0,Bronze
16477,M,Switzerland,37.0,,,Silver
16479,F,United States,22.0,174.0,62.0,Bronze
16483,F,Soviet Union,15.0,162.0,48.0,Gold
16483,F,Soviet Union,19.0,162.0,48.0,Gold
16488,F,Ukraine,26.0,165.0,63.0,Silver
16491,M,United States,23.0,195.0,89.0,Bronze
16491,M,United States,26.0,195.0,89.0,Silver
16492,M,France,33.0,195.0,98.0,Gold
16495,M,United States,33.0,,,Gold
16497,M,Argentina,23.0,182.0,82.0,Gold
16499,M,Russia,26.0,180.0,86.0,Silver
16499,M,Russia,30.0,180.0,86.0,Bronze
16500,M,Russia,23.0,176.0,84.0,Silver
16500,M,Russia,27.0,176.0,84.0,Bronze
16501,M,Soviet Union,17.0,181.0,76.0,Bronze
16501,M,Soviet Union,21.0,181.0,76.0,Bronze
16501,M,Soviet Union,21.0,181.0,76.0,Silver
16501,M,Soviet Union,21.0,181.0,76.0,Bronze
16509,M,France,39.0,,,Gold
16526,F,Germany,27.0,,,Gold
16527,F,Austria,17.0,157.0,,Silver
16527,F,Austria,21.0,157.0,,Silver
16529,M,Germany,26.0,,,Gold
16536,M,Australia,33.0,185.0,82.0,Bronze
16538,M,Libellule de Paris,27.0,185.0,95.0,Bronze
16540,M,Great Britain,19.0,,,Bronze
16540,M,Great Britain,23.0,,,Bronze
16542,M,United States,20.0,193.0,93.0,Silver
16544,M,Great Britain,28.0,180.0,92.0,Silver
16547,M,Australia,33.0,178.0,70.0,Silver
16547,M,Australia,36.0,178.0,70.0,Silver
16556,F,Jamaica,23.0,170.0,62.0,Silver
16556,F,Jamaica,27.0,170.0,62.0,Bronze
16557,M,Great Britain,23.0,180.0,70.0,Gold
16557,M,Great Britain,27.0,180.0,70.0,Silver
16580,M,Soviet Union,23.0,180.0,70.0,Bronze
16584,M,Croatia,31.0,205.0,115.0,Gold
16584,M,Croatia,35.0,205.0,115.0,Silver
16590,M,Romania,24.0,,,Silver
16591,M,Amstel Amsterdam,20.0,,81.0,Bronze
16593,F,Canada,17.0,153.0,60.0,Bronze
16597,F,Argentina,24.0,165.0,68.0,Bronze
16597,F,Argentina,28.0,165.0,68.0,Bronze
16601,F,Great Britain,19.0,177.0,63.0,Silver
16603,M,Australia,26.0,193.0,93.0,Silver
16606,M,United States,27.0,183.0,82.0,Silver
16611,F,United States,17.0,173.0,61.0,Gold
16611,F,United States,17.0,173.0,61.0,Gold
16612,M,United States,19.0,160.0,49.0,Silver
16613,M,Canada,25.0,192.0,95.0,Silver
16614,M,Great Britain,20.0,183.0,78.0,Bronze
16614,M,Great Britain,24.0,183.0,78.0,Gold
16614,M,Great Britain,28.0,183.0,78.0,Gold
16616,M,United States,21.0,183.0,66.0,Gold
16616,M,United States,21.0,183.0,66.0,Gold
16617,M,Russia,26.0,198.0,85.0,Bronze
16619,M,Czechoslovakia,23.0,,,Bronze
16639,M,United States,20.0,223.0,102.0,Silver
16645,M,New Zealand,21.0,186.0,82.0,Silver
16645,M,New Zealand,25.0,186.0,82.0,Gold
16656,F,Ukraine,27.0,182.0,73.0,Bronze
16661,M,Great Britain,23.0,,,Gold
16663,M,Angelita,36.0,,,Gold
16669,M,Great Britain,31.0,,,Gold
16677,M,Jamaica,27.0,193.0,72.0,Silver
16678,M,Canada,21.0,165.0,68.0,Silver
16685,M,United States,35.0,185.0,70.0,Silver
16685,M,United States,47.0,185.0,70.0,Gold
16696,F,Australia,26.0,165.0,49.0,Gold
16697,F,United States,31.0,174.0,58.0,Silver
16698,M,Trinidad and Tobago,25.0,183.0,91.0,Gold
16698,M,Trinidad and Tobago,29.0,183.0,91.0,Silver
16704,M,Australia,27.0,193.0,100.0,Silver
16709,M,Soviet Union,27.0,181.0,82.0,Gold
16711,F,East Germany,28.0,175.0,73.0,Silver
16715,M,Great Britain,40.0,,,Silver
16717,F,United States,27.0,167.0,55.0,Gold
16717,F,United States,39.0,167.0,55.0,Silver
16721,M,United States,25.0,183.0,82.0,Gold
16727,M,Upton Park FC,19.0,,,Gold
16733,M,United States,24.0,171.0,79.0,Gold
16734,M,United States,20.0,188.0,91.0,Gold
16748,M,Great Britain,35.0,,,Bronze
16754,M,United States,25.0,182.0,84.0,Silver
16759,M,Australia,34.0,180.0,70.0,Bronze
16769,M,United States,21.0,175.0,70.0,Gold
16769,M,United States,21.0,175.0,70.0,Gold
16769,M,United States,25.0,175.0,70.0,Gold
16769,M,United States,25.0,175.0,70.0,Gold
16773,M,Australia,26.0,180.0,81.0,Gold
16774,M,Australia,18.0,,,Silver
16778,M,Soviet Union,20.0,178.0,74.0,Gold
16778,M,Soviet Union,24.0,178.0,74.0,Silver
16778,M,Soviet Union,24.0,178.0,74.0,Gold
16778,M,Soviet Union,32.0,178.0,74.0,Silver
16788,M,France,32.0,179.0,74.0,Silver
16789,F,Soviet Union,30.0,174.0,62.0,Bronze
16792,F,Serbia,22.0,187.0,74.0,Silver
16793,M,Hungary,27.0,170.0,72.0,Bronze
16807,F,East Germany,25.0,177.0,66.0,Bronze
16816,F,Germany,17.0,186.0,75.0,Bronze
16816,F,Germany,21.0,186.0,75.0,Bronze
16816,F,Germany,25.0,186.0,75.0,Bronze
16816,F,Germany,25.0,186.0,75.0,Bronze
16816,F,Germany,25.0,186.0,75.0,Bronze
16819,M,Germany,21.0,191.0,80.0,Silver
16822,M,East Germany,21.0,194.0,84.0,Gold
16825,F,United States,17.0,163.0,52.0,Gold
16829,M,Great Britain,26.0,178.0,67.0,Gold
16831,M,Soviet Union,27.0,162.0,67.0,Gold
16840,M,Germany,31.0,,,Bronze
16840,M,Germany,31.0,,,Silver
16843,M,Croatia,26.0,200.0,115.0,Gold
16843,M,Croatia,30.0,200.0,115.0,Silver
16844,M,Ukraine,28.0,168.0,58.0,Silver
16845,F,West Germany,24.0,170.0,57.0,Bronze
16875,F,United States,23.0,173.0,102.0,Gold
16875,F,United States,26.0,173.0,102.0,Gold
16875,F,United States,30.0,173.0,102.0,Silver
16883,M,Soviet Union,27.0,191.0,95.0,Silver
16886,M,Soviet Union,26.0,,,Silver
16896,F,Netherlands,29.0,162.0,58.0,Bronze
16900,M,Italy,32.0,206.0,100.0,Silver
16906,M,Poland,26.0,173.0,69.0,Bronze
16907,M,Russia,26.0,198.0,97.0,Gold
16908,M,Soviet Union,26.0,190.0,86.0,Silver
16914,M,Australia,27.0,172.0,72.0,Gold
16915,M,Canada,26.0,183.0,72.0,Bronze
16919,M,Great Britain,20.0,,,Silver
16919,M,Great Britain,20.0,,,Gold
16919,M,Great Britain,24.0,,,Bronze
16919,M,Great Britain,24.0,,,Bronze
16923,M,United States,26.0,201.0,99.0,Gold
16927,M,United States,31.0,183.0,75.0,Bronze
16928,M,United States,23.0,,,Gold
